level,object_id,campaign_id,day_ET,spend,impressions,link_clicks,CPM,link_CTR_pct,link_CPC,completed,new_acquisitions,completed_CPL,observed_sessions,observed_starts,measurement_flags
AD SET,120250540493670660,120250540492410660,2026-08-18,76.32,2165,23,35.25,1.062,3.32,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-10,78.41,1255,7,62.48,0.558,11.2,1,1,78.41,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-11,45.95,579,5,79.36,0.864,9.19,1,1,45.95,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-12,76.15,1358,11,56.08,0.81,6.92,1,1,76.15,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-13,133.51,2245,13,59.47,0.579,10.27,1,1,133.51,12,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-14,115.16,1867,12,61.68,0.643,9.6,1,1,115.16,12,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-15,114.82,2103,9,54.6,0.428,12.76,1,1,114.82,9,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-16,83.99,1543,6,54.43,0.389,14.0,0,0,,6,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-17,79.43,1462,7,54.33,0.479,11.35,0,0,,6,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012009850660,120250602165530660,2026-09-18,101.31,1944,8,52.11,0.412,12.66,0,0,,7,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-09,83.04,1543,10,53.82,0.648,8.3,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-10,80.57,1820,14,44.27,0.769,5.75,3,3,26.86,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-11,63.34,1627,14,38.93,0.86,4.52,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-12,48.08,1378,7,34.89,0.508,6.87,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-13,55.77,1415,10,39.41,0.707,5.58,0,0,,9,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-14,40.88,733,3,55.77,0.409,13.63,1,1,40.88,4,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-15,65.94,1461,6,45.13,0.411,10.99,1,1,65.94,6,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-16,52.78,1263,8,41.79,0.633,6.6,1,1,52.78,8,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-17,50.35,980,2,51.38,0.204,25.18,1,1,50.35,4,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010260660,120250602165530660,2026-09-18,43.46,962,1,45.18,0.104,43.46,0,0,,1,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010590660,120250602165530660,2026-09-09,52.79,1419,12,37.2,0.846,4.4,1,1,52.79,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251012010590660,120250602165530660,2026-09-10,31.71,859,5,36.92,0.582,6.34,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054835790660,120250602165530660,2026-09-10,11.56,231,1,50.04,0.433,11.56,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054835790660,120250602165530660,2026-09-11,43.18,846,4,51.04,0.473,10.79,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054835790660,120250602165530660,2026-09-12,19.69,398,2,49.47,0.503,9.85,1,1,19.69,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836510660,120250602165530660,2026-09-10,9.61,157,1,61.21,0.637,9.61,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836510660,120250602165530660,2026-09-11,48.39,617,3,78.43,0.486,16.13,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836510660,120250602165530660,2026-09-12,17.51,235,2,74.51,0.851,8.76,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836800660,120250602165530660,2026-09-10,7.56,178,1,42.47,0.562,7.56,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836800660,120250602165530660,2026-09-11,53.68,1156,7,46.44,0.606,7.67,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054836800660,120250602165530660,2026-09-12,17.92,224,0,80.0,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054837090660,120250602165530660,2026-09-10,7.38,200,0,36.9,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054837090660,120250602165530660,2026-09-11,70.18,1526,4,45.99,0.262,17.55,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251054837090660,120250602165530660,2026-09-12,17.12,310,2,55.23,0.645,8.56,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251056378500660,120250602165530660,2026-09-11,105.33,2453,7,42.94,0.285,15.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251056378500660,120250602165530660,2026-09-12,35.87,471,4,76.16,0.849,8.97,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001084230660,120251001083740660,2026-09-08,11.6,357,1,32.49,0.28,11.6,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001084230660,120251001083740660,2026-09-09,24.07,604,5,39.85,0.828,4.81,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001084230660,120251001083740660,2026-09-10,17.87,434,1,41.18,0.23,17.87,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001084230660,120251001083740660,2026-09-11,17.06,321,5,53.15,1.558,3.41,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001084230660,120251001083740660,2026-09-12,6.82,180,0,37.89,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001087430660,120251001083740660,2026-09-08,13.25,352,2,37.64,0.568,6.62,2,1,6.62,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001087430660,120251001083740660,2026-09-09,25.3,632,4,40.03,0.633,6.33,1,1,25.3,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001087430660,120251001083740660,2026-09-10,21.44,606,2,35.38,0.33,10.72,1,1,21.44,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001087430660,120251001083740660,2026-09-11,15.36,357,1,43.03,0.28,15.36,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001087430660,120251001083740660,2026-09-12,4.48,118,2,37.97,1.695,2.24,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001089630660,120251001083740660,2026-09-08,12.06,350,0,34.46,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001089630660,120251001083740660,2026-09-09,21.95,471,1,46.6,0.212,21.95,1,1,21.95,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001089630660,120251001083740660,2026-09-10,18.75,495,1,37.88,0.202,18.75,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001089630660,120251001083740660,2026-09-11,20.53,554,4,37.06,0.722,5.13,1,1,20.53,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001089630660,120251001083740660,2026-09-12,4.13,96,0,43.02,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001091900660,120251001083740660,2026-09-08,12.38,282,1,43.9,0.355,12.38,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001091900660,120251001083740660,2026-09-09,24.5,690,6,35.51,0.87,4.08,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001091900660,120251001083740660,2026-09-10,18.27,580,3,31.5,0.517,6.09,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001091900660,120251001083740660,2026-09-11,14.03,366,2,38.33,0.546,7.01,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001091900660,120251001083740660,2026-09-12,7.65,213,5,35.92,2.347,1.53,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001093820660,120251001083740660,2026-09-08,12.59,353,5,35.67,1.416,2.52,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001093820660,120251001083740660,2026-09-09,23.37,545,2,42.88,0.367,11.69,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001093820660,120251001083740660,2026-09-10,16.05,358,1,44.83,0.279,16.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001093820660,120251001083740660,2026-09-11,19.96,461,1,43.3,0.217,19.96,1,1,19.96,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001093820660,120251001083740660,2026-09-12,4.81,120,0,40.08,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001097460660,120251001083740660,2026-09-08,15.57,569,8,27.36,1.406,1.95,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001097460660,120251001083740660,2026-09-09,23.2,684,5,33.92,0.731,4.64,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001097460660,120251001083740660,2026-09-10,16.52,485,2,34.06,0.412,8.26,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001097460660,120251001083740660,2026-09-11,15.2,483,3,31.47,0.621,5.07,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001097460660,120251001083740660,2026-09-12,5.19,127,1,40.87,0.787,5.19,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001101050660,120251001083740660,2026-09-08,11.87,406,5,29.24,1.232,2.37,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001101050660,120251001083740660,2026-09-09,22.67,647,3,35.04,0.464,7.56,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001101050660,120251001083740660,2026-09-10,16.71,441,3,37.89,0.68,5.57,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001101050660,120251001083740660,2026-09-11,18.38,482,0,38.13,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001101050660,120251001083740660,2026-09-12,6.33,176,1,35.97,0.568,6.33,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-08,11.05,416,1,26.56,0.24,11.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-09,23.07,586,1,39.37,0.171,23.07,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-10,15.65,420,0,37.26,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-11,20.99,546,6,38.44,1.099,3.5,1,1,20.99,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-12,16.15,525,2,30.76,0.381,8.07,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-13,26.16,714,0,36.64,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-14,21.53,661,2,32.57,0.303,10.77,0,0,,3,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-15,17.47,529,1,33.02,0.189,17.47,0,0,,1,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-16,19.31,558,4,34.61,0.717,4.83,0,0,,3,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-17,20.07,522,2,38.45,0.383,10.04,0,0,,2,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001104000660,120251001083740660,2026-09-18,18.02,505,5,35.68,0.99,3.6,0,0,,4,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001107290660,120251001083740660,2026-09-08,14.09,315,4,44.73,1.27,3.52,1,1,14.09,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001107290660,120251001083740660,2026-09-09,22.44,559,2,40.14,0.358,11.22,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001107290660,120251001083740660,2026-09-10,16.93,499,1,33.93,0.2,16.93,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001107290660,120251001083740660,2026-09-11,16.56,466,3,35.54,0.644,5.52,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001107290660,120251001083740660,2026-09-12,8.08,206,2,39.22,0.971,4.04,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001109960660,120251001083740660,2026-09-08,13.47,296,2,45.51,0.676,6.74,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001109960660,120251001083740660,2026-09-09,25.02,614,6,40.75,0.977,4.17,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001109960660,120251001083740660,2026-09-10,17.6,479,1,36.74,0.209,17.6,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001109960660,120251001083740660,2026-09-11,16.12,390,2,41.33,0.513,8.06,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001109960660,120251001083740660,2026-09-12,5.51,141,0,39.08,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-08,15.14,273,4,55.46,1.465,3.79,1,1,15.14,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-09,25.3,448,4,56.47,0.893,6.33,1,1,25.3,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-10,18.71,426,6,43.92,1.408,3.12,1,1,18.71,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-11,17.67,410,2,43.1,0.488,8.84,2,2,8.84,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-12,10.01,263,4,38.06,1.521,2.5,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-13,22.16,370,4,59.89,1.081,5.54,1,1,22.16,3,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-14,28.78,497,5,57.91,1.006,5.76,1,1,28.78,4,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-15,23.22,443,3,52.42,0.677,7.74,1,1,23.22,3,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-16,20.61,414,2,49.78,0.483,10.3,1,1,20.61,2,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-17,18.71,328,1,57.04,0.305,18.71,0,0,,1,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001112050660,120251001083740660,2026-09-18,13.98,313,2,44.66,0.639,6.99,0,0,,2,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001117230660,120251001083740660,2026-09-08,11.01,354,1,31.1,0.282,11.01,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001117230660,120251001083740660,2026-09-09,19.97,594,2,33.62,0.337,9.98,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001117230660,120251001083740660,2026-09-10,22.55,763,4,29.55,0.524,5.64,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001117230660,120251001083740660,2026-09-11,19.61,574,8,34.16,1.394,2.45,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001117230660,120251001083740660,2026-09-12,6.55,205,0,31.95,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001121210660,120251001083740660,2026-09-08,10.54,395,1,26.68,0.253,10.54,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001121210660,120251001083740660,2026-09-09,24.19,742,4,32.6,0.539,6.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001121210660,120251001083740660,2026-09-10,20.22,692,6,29.22,0.867,3.37,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001121210660,120251001083740660,2026-09-11,14.8,509,2,29.08,0.393,7.4,1,1,14.8,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001121210660,120251001083740660,2026-09-12,7.61,167,2,45.57,1.198,3.81,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001126440660,120251001083740660,2026-09-08,15.01,304,1,49.38,0.329,15.01,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001126440660,120251001083740660,2026-09-09,26.21,383,5,68.43,1.305,5.24,1,1,26.21,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001126440660,120251001083740660,2026-09-10,16.26,388,0,41.91,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001126440660,120251001083740660,2026-09-11,16.53,384,4,43.05,1.042,4.13,1,1,16.53,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001126440660,120251001083740660,2026-09-12,3.83,103,3,37.18,2.913,1.28,1,1,3.83,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001129720660,120251001083740660,2026-09-08,11.75,323,2,36.38,0.619,5.88,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001129720660,120251001083740660,2026-09-09,24.56,673,6,36.49,0.892,4.09,2,2,12.28,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001129720660,120251001083740660,2026-09-10,18.2,504,2,36.11,0.397,9.1,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001129720660,120251001083740660,2026-09-11,17.72,459,2,38.61,0.436,8.86,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001129720660,120251001083740660,2026-09-12,6.87,165,0,41.64,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001140100660,120251001083740660,2026-09-08,14.81,355,3,41.72,0.845,4.94,1,0,14.81,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001140100660,120251001083740660,2026-09-09,22.81,530,3,43.04,0.566,7.6,1,1,22.81,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001140100660,120251001083740660,2026-09-10,20.26,607,5,33.38,0.824,4.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001140100660,120251001083740660,2026-09-11,16.13,417,7,38.68,1.679,2.3,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
